GTEx_bladder	GTEx_prostate	GTEx_thyroid	TCGA_bladder	TCGA_prostate	TCGA_thyroid
PDCD2L	4.8097	4.6475	4.0213	53.1661	95.4003	111.1675
PDCD4	43.6039	17.2728	72.4742	2662.73	3898.7231	6598.3487
PDCD5	26.3082	21.4727	25.1271	594.3847	348.5033	579.7748
PDCD6	21.3161	23.0451	29.1124	1008.9606	1110.0836	1701.1867
PDCD6IP	26.3524	19.1137	22.3046	3259.8566	3993.8347	3037.6306
PDCD7	10.2792	9.0137	12.5169	451.0155	509.1263	704.7368
PDCL	6.1958	4.1152	5.4048	255.0777	589.9246	376.1031
PDCL2	0	0	0.0239	0	0	0
PDCL3	10.4559	9.0019	7.4675	363.2019	346.5563	345.2683
PDDC1	12.9745	26.2054	15.4942	1019.1159	1159.7307	1229.3336
PDE10A	2.0507	0.5434	2.8437	770.0119	195.0191	231.6665
PDE11A	0.0077	2.2988	0.1293	1.1947	623.3471	71.8126
PDE12	3.4072	2.8972	4.0714	1488.6499	721.0189	540.4199
PDE1A	0.8967	0.5921	5.4909	73.4767	149.9148	694.1881
PDE1B	1.3495	0.93	3.6156	87.8136	43.8063	88.0414
PDE1C	0.9285	0.8165	1.0105	17.3238	72.686	15.8231
PDE2A	11.3084	2.771	3.259	406.81	677.8616	387.0575
PDE3A	0.8779	0.5922	0.7627	28.0765	545.1448	26.7776
PDE3B	2.8983	0.7234	0.0118	295.1016	710.6352	196.7745
PDE4A	6.6722	4.1612	10.9949	817.2043	634.7043	693.7823
PDE4B	2.5691	5.2912	3.9447	872.1625	1729.8613	1355.5127
PDE4C	0.5108	0.7906	3.6105	44.8029	36.6675	6.0858
PDE4D	4.1372	2.1297	4.3824	1299.8208	1782.4256	462.1605
PDE4DIP	4.1943	2.1182	4.7054	516.129	1344.6905	1637.8943
PDE5A	4.1211	3.464	6.0432	259.6714	3304.3725	606.313
PDE6A	0.1201	0.0432	0	7.7658	7.7878	0.4057
PDE6B	0.6553	1.7152	2.3423	40.0239	73.0105	289.6846
PDE6C	0.1691	0.3189	0.3857	0.5974	0.3245	0
PDE6D	6.3606	4.0579	5.7593	183.9904	263.4867	347.2969
PDE6G	0.1675	0.1795	0.078	5.3763	5.8408	43.8178
PDE6H	0	0	0	0	0	0
PDE7A	4.6925	2.4675	6.7231	537.6344	461.1016	1363.2214
PDE7B	5.8824	1.6501	5.5015	342.2939	231.3621	133.0764
PDE8A	18.0575	13.4096	11.4567	1358.4229	640.5451	490.1106
PDE8B	3.5614	6.0142	85.1677	31.6607	1024.0935	2928.8975
PDE9A	8.5397	63.9852	3.9464	246.7145	1021.173	197.9917
PDF	1.5243	1.5588	2.647	90.3524	89.9684	185.4955
PDGFA	9.4007	16.6679	8.2411	396.6547	682.729	170.8084
PDGFB	5.2626	4.8844	11.5086	154.1219	272.2479	412.6179
PDGFC	4.4025	2.3554	5.0108	541.2186	1103.9182	545.2886
PDGFD	13.2696	1.1163	7.5178	1310.6332	962.4402	759.1034
PDGFRA	16.9484	0.1342	0.0328	1816.6189	2213.3171	306.8749
PDGFRB	25.1397	10.3264	28.5204	1476.7025	3948.4059	1112.4861
PDGFRL	0.6175	1.2128	5.6552	72.8793	88.586	1032.1534
PDHA1	18.803	12.0043	27.6307	1361.3441	968.8262	1409.6399
PDHA2	0	0	0	0	0	0
PDHB	28.1407	17.2679	28.7827	732.9749	1082.8263	1043.9193
PDHX	9.7087	9.6155	8.826	503.5842	526.5223	410.8693
PDIA2	0.0866	0.5609	0.3874	1.1947	0	0.8114
PDIA3	82.0194	55.6693	196.7334	5307.5926	9776.2797	15144.1972
PDIA3P	17.7303	15.0464	43.0729	1531.0633	2711.4464	4083.5785
PDIA4	33.8805	44.9273	76.9811	2013.1422	4573.051	4568.0089
PDIA5	5.666	17.1964	11.9014	295.1016	788.1885	1085.7085
PDIA6	29.2229	13.4905	46.7209	3850.7109	5789.7948	8460.3793
PDIK1L	5.27	2.094	6.9595	201.9116	368.2972	464.1444
PDILT	0.0518	0.0268	0	0	3.2449	0
PDK1	5.2909	2.5397	1.6072	314.2174	273.5459	660.5132
PDK2	14.5273	7.185	15.3343	475.5078	1273.9515	1368.9015
PDK3	2.9727	2.9902	1.2302	126.6428	173.6027	83.9842
PDK4	187.1886	32.2473	318.7473	14180.4062	1967.3887	927.0717
PDLIM1	161.7106	45.2208	88.5384	13969.5341	3006.7332	4803.3269
PDLIM2	1.0207	0.2647	0.2225	327.957	422.1627	443.4527
PDLIM3	21.539	3.7776	41.0636	2813.6201	2253.2652	1269.4999
PDLIM4	10.73	15.5791	1.0536	736.5591	748.9251	436.1497
PDLIM5	7.4924	32.3633	6.1491	3431.8996	7024.2557	1399.7363
PDLIM7	31.4125	49.1092	14.1933	1534.0502	2438.874	485.2419
PDP1	5.7456	2.2969	5.2003	885.3047	855.3582	813.4699
PDP2	1.5122	1.0771	2.7771	69.2951	209.9456	168.7798
PDPK1	8.0387	7.4106	9.6342	858.8769	1843.7706	1445.5097
PDPN	19.8872	3.6085	0.0222	1735.9618	587.0041	320.1136
PDPR	8.656	6.0668	11.7381	332.4612	1428.9121	1316.9409
PDRG1	9.6214	8.9314	7.0927	221.6249	286.5255	367.5829
PDS5A	15.342	10.6558	16.2523	2146.9534	2608.5828	2528.4512
PDS5B	7.2415	5.4625	5.8552	541.2186	1508.234	796.0239
PDSS1	1.4204	0.6934	0.7172	73.4767	47.7002	56.9835
PDSS2	5.4465	9.3117	6.829	308.2437	386.7932	461.7101
PDX1	0.0471	0	0	0.5974	0	0.4057
PDXDC1	26.9623	41.532	32.5483	2557.945	3806.6034	1919.4644
PDXK	8.0449	14.69	11.3757	1789.1278	2023.8501	2408.3578
PDXP	0.1074	0.3453	0.2752	9.0143	162.8945	201.3795
PDYN	0	0	0.0156	0	0	0
PDZD11	15.8524	22.5311	16.0623	376.9415	427.0301	611.421
PDZD2	0.946	1.0269	0.9577	78.853	579.8653	55.9895
PDZD3	1.0938	0.0545	0.0461	17.3238	0.9735	0.4057
PDZD4	1.5378	3.5497	0.7371	72.282	362.4564	104.2702
PDZD7	0.0931	0.2419	0.1552	1.7921	8.4368	9.3316
PDZD8	4.7808	2.162	3.9695	744.325	815.4458	271.8328
PDZD9	0.0221	0.1827	0	0.5974	0.9735	0.8114
PDZK1	0.138	0.0346	0.1579	1.7921	16.549	6.0858
PDZK1IP1	2.9904	4.3618	7.1599	4.779	499.0671	252.3583
PDZK1P1	0	0.0342	0.0116	2.9869	4.5429	6.8973
PDZRN3	8.9859	5.9416	0.3327	526.2843	1858.6842	67.3496
PDZRN4	0.382	0.4654	0.0191	91.3978	535.0856	32.0519
PEA15	38.4804	62.6319	45.3813	5744.319	4361.4829	3569.5223
PEAR1	6.3547	2.6117	7.0637	148.7455	248.5601	240.5924
PEBP1	156.4923	303.3169	581.7789	6320.7885	5856.0883	21990.8713
PEBP4	0.3233	8.6299	72.7496	1.7921	75.2819	426.4124
PECR	1.5839	2.3491	5.5159	28.0765	137.5842	411.8308
PEF1	20.4416	32.3574	77.2018	1690.5615	1340.4721	3294.046
PEG10	0.9775	0.9646	0.5281	589.0084	244.9907	540.4199
PEG3	2.4383	1.4213	2.9607	175.6272	380.6052	247.4612
PELI1	13.7449	3.3265	2.4261	3394.8626	629.188	706.3597
PELI2	8.6981	2.6254	1.6138	1440.2628	446.4996	193.5288
PELI3	3.5511	6.9368	3.4617	166.6667	482.8425	256.4155
PELO	5.9226	4.0398	5.6077	594.2712	545.0734	524.2682
PELP1	14.0567	26.2206	15.6757	1308.2437	1210.0268	1310.4777
PEMT	8.5278	17.6078	19.4784	307.6464	342.9869	398.4177
PENK	0.0193	3.3698	0.0942	3.5842	191.7677	2.0286
PEPD	18.4764	15.1302	23.3364	899.0442	987.7505	1839.5375
PER1	60.3456	71.9863	57.5274	5158.3035	3007.7067	1840.3489
PER2	8.5065	7.615	1.5164	2918.7575	2120.2239	1008.2158
PER3	5.0459	2.509	1.1289	559.7372	2070.9013	773.9
PERP	123.7796	38.8228	12.8303	16355.4361	6233.4712	1504.8179
PES1	17.2998	20.6577	13.7669	1696.5352	1118.5203	1281.2658
PEX1	10.4716	6.4992	11.6601	326.1649	568.1837	484.0247
PEX10	5.9427	17.2796	3.7907	418.172	467.2864	512.9039
PEX11A	16.2918	13.2763	7.4419	84.8268	287.8235	120.0933
PEX11B	23.396	19.2052	22.7765	391.2784	705.1188	840.6532
PEX11G	3.7168	10.5231	3.8627	41.816	89.5595	175.2713
PEX12	4.7537	2.893	4.2661	97.9689	256.9968	277.9187
PEX13	16.9691	9.1716	13.6426	1728.7933	1156.4858	867.0251
PEX14	17.0406	18.3238	10.0344	599.7611	575.647	489.7048
PEX16	10.2853	12.0516	10.4872	440.8602	410.1566	643.8787
PEX19	8.2622	2.0562	4.5997	2049.0143	2014.5664	1970.6299
PEX2	9.804	7.4709	9.4355	528.6738	1201.2655	1110.8632
PEX26	5.4352	6.5214	5.1176	269.9223	497.344	369.0679
PEX3	9.4603	5.9323	14.7181	353.0466	467.5915	509.5852
PEX5	9.0974	8.7327	8.9053	762.2461	847.2459	1006.593
PEX5L	0.0117	0.0525	0.2788	0.5974	15.9001	2.0286
PEX6	16.2263	21.9592	27.1454	600.3584	769.3681	802.9212
PEX7	5.9485	6.0275	5.1592	152.3297	207.0252	236.1294
PF4	0	0	0	0	0.649	0
PF4V1	0.3385	0	0	0	8.7613	0
PFAS	4.884	5.5691	5.6757	460.5735	496.1467	439.8012
PFDN1	20.4496	29.4972	28.8677	740.1434	910.5216	1207.8304
PFDN2	28.2	32.195	24.9731	1040.0239	427.3546	588.295
PFDN4	8.9479	4.3064	3.5032	195.9379	133.0413	232.0722
PFDN5	205.7887	278.3047	262.1682	4000.5974	3587.2475	6727.66
PFDN6	24.4022	39.2243	29.7438	290.3226	292.0419	499.0364
PFKFB1	0.3005	0.1578	0.9706	1.1947	1.298	6.0858
PFKFB2	2.3586	2.4098	31.6141	452.8076	374.1381	2675.0096
PFKFB3	13.6857	7.7368	1.7778	6158.9008	1669.8305	1380.6674
PFKFB4	1.1992	3.6969	0.6625	63.9188	135.9617	86.8242
PFKL	72.8614	81.6646	45.6741	6389.4863	3376.9774	3001.9272
PFKM	14.3784	10.35	16.9988	979.6894	1409.9132	965.6152
PFKP	13.4303	7.2718	28.5121	4394.8626	1573.1321	2057.4095
PFN1	204.1901	173.5118	126.8443	10268.2198	6621.8869	13136.8293
PFN2	33.185	27.9373	32.8988	2769.4146	1788.9186	2756.4662
PFN3	0	0	0	0	0	0
PFN4	0.502	0.8842	0.7995	4.779	4.5429	4.4629
PGA3	0.3856	0.6011	0	1.1947	1.9469	40.9778
PGA4	0.0372	0.0341	0	0	1.9469	20.6918
PGA5	0.1751	0.0724	0	0	0.9735	40.1663
PGAM1	34.1558	21.5238	20.3272	3731.1828	2486.8987	2063.0896
PGAM4	1.0356	0.3387	0.9081	34.6476	45.4287	34.892
PGAM5	0.2334	0.3056	0.3753	522.5986	377.1429	288.3294
PGAP1	6.3915	2.0893	1.5822	1071.0872	810.5784	242.621
PGAP2	10.5816	12.2229	9.5252	476.7025	533.7876	527.8426
PGAP3	16.2262	26.2367	38.5542	1007.7658	851.7888	1415.1537
PGBD1	1.5972	2.2273	2.2989	33.4528	93.4534	83.1727
PGBD2	4.1541	3.5732	5.8576	76.4636	179.768	199.6146
PGBD4	1.0165	0.683	1.1193	34.0502	40.2369	34.892
PGBD5	0.5821	0.8184	3.9664	48.3871	70.739	227.2036
PGC	2.5308	52.0746	0.0203	0.5974	613.9369	0
PGD	42.0209	28.4423	39.0342	1894.8626	1333.6578	2181.9657
PGF	5.9649	4.9539	62.0638	91.3978	192.7476	1029.719
PGGT1B	7.2533	4.9505	4.8472	584.8268	456.2343	365.96
PGK1	40.2006	28.9002	42.1368	6786.141	4809.9294	5755.1476
PGK2	0.0698	0	0	0	0	0
PGLS	52.7229	112.9231	51.1047	912.7838	652.5513	1025.2561
PGLYRP1	0.2045	0.1128	0.0858	2.3895	1.9469	0
PGLYRP2	0.0739	0.2802	0	4.779	2.5959	4.4629
PGLYRP3	0.0502	0.1038	0	0	0.3245	0
PGLYRP4	0.0259	0.0179	0	0	1.9469	0.4057
PGM1	14.3495	12.0081	13.7014	1271.2067	1629.9181	874.328
PGM2	18.5674	6.6255	6.9381	1744.9223	769.6925	718.1256
PGM2L1	2.9713	1.5042	1.5792	532.8554	485.4385	433.7154
PGM3	4.9065	18.4817	7.5056	279.3548	933.859	274.7216
PGM5	17.8511	6.3267	0.8512	729.3907	5694.4918	407.7493
PGM5P2	0.6802	0.1592	0.323	9.5579	94.4269	4.8686
PGP	3.6487	4.5445	15.1826	278.9725	180.7415	428.0353
PGPEP1	11.8722	6.1622	7.1087	526.2843	1132.1489	952.6321
PGPEP1L	0	0.1159	0	0	3.2449	1.2172
PGR	1.6111	1.0468	0.1108	437.4253	650.2766	71.8126
PGRMC1	73.2249	38.9401	52.8211	4268.8172	4301.7766	2586.0635
PGRMC2	21.3969	12.9189	19.6248	1167.264	1390.1193	1689.0151
PGS1	15.7631	6.7034	16.2282	862.0072	485.4385	681.6107
PHACTR1	0.2339	0.1169	0.1186	16.374	34.0716	35.4681
PHACTR2	2.0279	1.4863	2.453	419.3548	1595.8465	947.3577
PHACTR3	0.8179	0.1915	0.0333	8.9606	13.3041	1.2172
PHACTR4	8.3283	8.1053	7.889	547.1924	1421.2704	1191.1959
PHAX	7.3015	6.4001	5.1912	425.3286	498.4181	371.6401
PHB	40.5329	53.7917	47.1688	1949.8208	1924.2314	2412.0093
PHB2	117.2605	102.4628	86.6719	3284.3489	2647.1972	3028.7047
PHC1	2.6515	2.7241	4.9663	513.0346	677.3197	763.7083
PHC2	29.7419	24.0919	32.848	3750.2987	2127.6872	2083.3756
PHC3	3.2987	1.6213	3.0809	877.5388	2132.879	1654.5289
PHEX	0.1198	0.2675	10.5096	1.7921	4.5429	45.035
PHF1	36.3752	42.5799	57.6233	2900.2389	1758.4165	2743.0774
PHF10	25.8281	14.9669	22.6534	3214.4743	2021.0335	1696.5331
PHF11	12.0765	12.2207	20.1759	426.5233	450.7179	959.1236
PHF12	11.1395	11.2276	12.3935	818.399	1628.8732	1239.6308
PHF13	10.938	7.5934	7.1548	1020.3106	717.774	505.9337
PHF14	6.1426	3.7704	3.3089	569.8925	810.5784	545.2886
PHF15	9.867	9.5304	11.4864	557.3477	1835.6453	1753.9304
PHF16	3.7118	2.2062	2.5269	188.7694	256.3479	206.9175
PHF17	4.4011	2.4908	8.9284	355.4361	1169.4654	1912.1615
PHF19	6.9566	3.8999	1.4944	390.681	732.7006	653.616
PHF2	17.8603	12.5094	20.174	1757.4671	2151.375	1434.6283
PHF20	6.4937	3.9371	4.4527	1060.9319	1224.9534	820.3672
PHF20L1	5.8723	4.3043	15.0011	986.8578	935.5074	1014.7074
PHF21A	8.639	8.3297	9.3634	361.4098	1031.8812	1139.2636
PHF21B	0.1538	3.4683	0.603	8.3632	53.541	34.4863
PHF23	12.5201	16.039	15.6936	838.1123	755.0905	707.9826
PHF3	13.1586	8.658	11.2569	1218.0406	2867.5266	2511.0052
PHF5A	17.9949	14.2323	13.91	443.2497	316.0542	495.3849
PHF6	5.3946	2.8086	5.1332	404.4205	783.9701	744.9031
PHF7	3.934	2.738	2.7595	43.6081	73.335	75.464
PHF8	13.0823	13.5066	11.787	1520.908	1527.0544	966.0209
PHGDH	7.7013	18.0528	3.3367	962.3656	2505.7192	1849.6805
PHGR1	7.0256	0.1862	0.1889	8.3632	3.8939	0
PHIP	8.0643	4.7074	6.0597	1222.8196	2240.9053	1390.8835
PHKA1	4.3322	5.0091	5.1853	659.4982	402.3688	432.4982
PHKA2	6.8041	13.3059	10.6937	514.1816	646.5807	789.8489
PHKB	10.7924	11.587	15.6201	1253.2855	2375.9228	1823.3087
PHKG1	0.6854	0.9447	0.6077	7.7658	30.5021	14.6059
PHKG2	13.4056	33.1601	27.0474	806.4516	425.7321	602.0895
PHLDA1	3.3144	2.0829	11.8207	23571.6846	1292.123	5048.3822
PHLDA2	8.7589	17.2378	2.8031	3177.4194	347.2053	122.9334
PHLDA3	49.5002	35.0448	21.4342	2573.4767	1004.2995	412.2122
PHLDB1	14.3053	5.8445	14.356	2871.5651	1907.6823	1389.999
PHLDB2	5.2032	5.0342	1.0262	1188.7694	1160.3797	370.8287
PHLDB3	8.4957	15.2201	2.1146	1034.6476	318.3256	195.5574
PHLPP1	9.0414	3.3388	4.1184	1587.8136	626.9165	468.6074
PHLPP2	1.914	2.2065	6.8395	313.2975	311.7028	538.8376
PHOSPHO1	0.3596	0.4786	0.0867	5.9737	15.9001	11.3602
PHOSPHO2	6.6833	8.9341	4.8368	28.0765	106.1897	76.2755
PHOX2A	0	0	0	0	0.3245	0
PHOX2B	0	0	0	0	0	0
PHPT1	14.9622	64.3288	37.1311	796.2963	906.6277	1530.3783
PHRF1	13.0495	17.3951	12.7212	2425.9259	1335.6048	1230.9565
PHTF1	2.1854	1.4693	1.9874	241.3381	194.3701	239.3752
PHTF2	5.8746	1.9566	2.882	791.5173	488.0344	574.5005
PHYH	11.9912	8.8064	14.0947	590.8005	487.0609	1487.7777
PHYHD1	9.1486	13.4682	7.7375	305.8542	476.0282	432.0925
PHYHIP	6.8056	12.9478	1.9312	571.6846	336.4971	79.1155
PHYHIPL	0.0857	0.8415	0	6.4934	101.2282	5.0472
PI15	0.2223	26.6752	0.4288	13.7395	4230.3886	6.4915
PI16	0.6052	3.8743	0.1787	4465.9498	2991.4821	127.3963
PI3	2.7565	0.6332	0.0714	0	101.2412	0
PI4K2A	0.9578	0.3713	1.5904	1372.1625	675.2851	903.4101
PI4K2B	5.395	4.0503	6.3697	729.3907	633.0819	946.9277
PI4KA	18.8254	18.189	35.7148	1764.6356	2555.6908	1875.2409
PI4KAP1	3.7674	3.0819	7.3707	409.7969	142.4515	248.301
PI4KAP2	1.2729	3.2156	7.9045	93.19	84.0432	146.0594
PI4KB	25.7254	23.5938	32.2427	2359.0203	1982.9642	2091.8957
PIAS1	9.9262	4.9197	10.1121	278.9725	789.162	458.4643
PIAS2	2.8766	4.8289	5.0195	147.5508	313.4583	276.7015
PIAS3	30.5157	13.6819	11.54	735.3644	1127.9306	513.6424
PIAS4	8.3585	11.732	6.0983	283.1541	333.2522	253.1697
PIBF1	9.6521	5.8889	13.9961	425.9259	520.4835	443.4527
PICALM	39.1123	22.8975	34.4651	5760.454	3386.0631	2732.5287
PICK1	17.8601	46.6875	18.4508	554.9582	603.5532	514.8595
PID1	12.1876	2.2145	0.3795	454.5998	624.9696	96.9672
PIF1	1.0213	0.569	0.1747	8.9606	23.0389	75.464
PIGA	6.6201	2.5751	3.8049	2081.2425	404.9647	318.4907
PIGB	6.3557	3.7878	6.7194	207.7718	259.4013	325.388
PIGC	5.0694	3.6568	3.7844	356.0335	521.1325	629.2727
PIGF	9.982	3.8017	9.2055	369.307	194.3701	268.3071
PIGG	9.5975	6.9495	10.8481	920.4241	671.2095	717.2168
PIGH	6.4989	6.862	12.8935	395.9857	446.9279	501.4342
PIGK	5.4013	3.3285	5.5205	473.7157	862.497	833.3502
PIGL	6.1801	7.7792	7.9154	140.3823	46.4022	85.2013
PIGM	4.1434	3.2688	3.8401	199.5221	638.2737	329.0395
PIGN	8.1174	4.1949	4.0386	925.3286	849.1928	542.0428
PIGO	13.4414	11.5371	14.8575	768.2198	928.6931	908.4086
PIGP	3.2486	3.3609	3.451	223.417	311.1868	366.7715
PIGQ	13.0871	22.3127	41.2531	620.0538	736.549	1368.9827
PIGR	199.988	0.1577	0.207	333.9307	18295.1245	53.1494
PIGS	17.8888	13.6867	19.5961	838.7097	1262.9188	1191.1959
PIGT	46.6106	27.4918	39.2753	2571.6846	2684.5137	3107.8203
PIGU	10.0726	7.8165	8.9696	504.1816	450.069	435.744
PIGV	10.3897	7.5324	8.1527	266.4277	532.1652	545.6943
PIGW	2.8829	3.9553	3.5016	162.4851	133.0413	107.9217
PIGX	3.4097	5.0218	4.0023	246.7145	426.3811	336.3424
PIGZ	39.712	4.8393	4.0898	261.0514	88.9105	44.6293
PIH1D1	32.0928	31.6224	27.191	673.8351	790.7845	1022.0103
PIH1D2	0.9065	0.7836	3.0721	6.5711	26.2838	80.9818
PIK3AP1	1.5526	0.5707	2.1818	53.1661	397.1769	1359.5699
PIK3C2A	10.3941	8.0036	19.7349	1049.5818	2603.3909	1576.2248
PIK3C2B	9.6582	3.5254	5.324	785.5436	1000.7301	880.4138
PIK3C2G	0.0895	0.2707	0	0	112.2739	0.4057
PIK3C3	3.4974	2.5508	3.6761	420.5496	690.1923	583.0206
PIK3CA	7.6956	1.9275	3.1941	381.1231	630.1614	358.6571
PIK3CB	6.775	7.1336	14.3906	476.1051	1045.1854	1682.1179
PIK3CD	3.0037	1.2165	1.5227	207.8853	423.4607	1656.9632
PIK3CG	0.8543	0.0342	0.2188	37.037	193.3966	362.7143
PIK3IP1	68.4074	22.4955	18.765	593.19	1594.2241	2362.9171
PIK3R1	22.0298	8.9045	8.8355	1036.4397	4161.272	1530.3783
PIK3R2	0	0.1025	0	1378.7873	1464.869	886.4996
PIK3R3	6.8492	5.0059	10.6044	1286.7384	979.9627	505.5279
PIK3R4	8.685	5.0372	12.9502	600.3584	1031.5567	802.5155
PIK3R5	3.0622	0.2806	0.4393	255.675	143.1005	440.2069
PIK3R6	0.9589	0.5355	0.0636	20.908	40.2369	57.6123
PIKFYVE	6.0934	6.192	6.7377	452.8076	1398.2315	1127.4977
PILRA	5.7917	3.5494	3.9467	141.5771	85.9901	118.8762
PILRB	43.7668	80.367	107.9535	869.9104	715.4377	1685.4001
PIM1	60.6579	15.0279	7.5741	13459.9761	1252.8596	1681.7121
PIM2	16.1081	2.4629	2.1927	322.5806	342.338	2679.3792
PIM3	140.5903	131.4566	28.3887	5543.0108	2637.4625	1760.4219
PIN1	12.8425	35.0598	14.9518	479.092	808.6315	942.8948
PIN4	3.4092	5.0371	4.9303	221.6249	233.6335	445.887
PINK1	22.2484	18.7959	33.9024	1575.2688	2035.5318	2062.2781
PINX1	2.6637	3.2834	2.6817	112.3059	82.4207	130.0172
PIP	0	0.2429	0	1.1947	1391.7417	0.8114
PIP4K2A	8.8568	2.5373	4.5166	545.4002	614.5859	1411.5022
PIP4K2B	17.0047	20.2886	18.8297	827.3596	2194.8568	1669.5405
PIP4K2C	16.085	17.6258	15.1752	1182.7957	1115.9244	936.4033
PIP5K1A	12.4223	13.0478	20.6294	2136.2007	1031.8812	1086.9257
PIP5K1B	1.0715	0.7775	0.3305	29.2712	214.4885	129.4249
PIP5K1C	14.1855	17.1207	14.9348	1520.3106	2079.6625	1167.2583
PIP5K1P1	0	0.0239	0	0.5974	1.298	2.0286
PIP5KL1	1.2695	2.3148	0.5239	14.3369	24.6613	12.5773
PIPOX	0.2586	0.3616	0.0904	7.7658	70.09	15.4174
PIPSL	0.5363	0.3151	0.6208	142.1744	103.8371	154.1739
PIR	15.2895	6.9655	6.4923	1925.9259	163.8679	174.0542
PIRT	0.0164	0.0792	0	0.5974	3.8939	0
PISD	7.6571	7.8191	8.4314	1204.3011	623.6716	943.7063
PITPNA	28.1951	40.5971	29.2514	2854.8387	2540.7642	2377.9288
PITPNB	19.4552	12.705	18.359	2486.8578	1221.384	1090.9829
PITPNC1	6.4768	2.34	3.1144	497.0131	526.3243	338.7768
PITPNM1	13.0448	9.8421	16.2593	4673.8351	716.476	1450.4514
PITPNM2	5.0338	2.3583	1.6212	388.2915	371.2177	351.7598
PITRM1	15.8393	20.7192	21.2319	3353.4468	1608.0701	1375.4782
PITX1	15.867	3.9801	0	290.3226	328.7093	2.4343
PITX2	4.9563	0.0739	0	86.6189	7.7878	0
PITX3	0.0423	0	0.0296	0	0	0
PIWIL1	0.0112	0	0.585	1.1947	0.3245	2.4343
PIWIL2	0.216	1.8189	0.2062	4.1816	32.4491	6.8973
PIWIL3	0	0.0107	0	0	0	0
PIWIL4	1.4366	0.5605	0.3188	19.8029	39.0168	84.1262
PJA1	11.4147	6.5969	10.7881	1446.8339	905.0053	1150.6238
PJA2	26.3907	18.5844	30.2923	2605.7348	5640.3018	3841.3632
PKD1	7.7106	8.935	7.0681	2097.9689	4104.1616	1521.4525
PKD1L1	0.1402	0.0659	0.0735	10.7527	8.7613	5.6801
PKD1L2	0.1501	0.0457	0.147	7.7658	5.1919	55.178
PKD1L3	0.0873	0.0281	0.0976	1.1947	1.298	2.4343
PKD2	14.924	5.9224	10.0403	851.2545	1365.7824	718.1256
PKD2L1	0.5655	0	0.0134	1.1947	16.8735	0.4057
PKD2L2	0.1783	0.1382	0.0675	0.6989	0.6717	1.4363
PKDCC	4.4262	6.2875	1.3415	98.5663	131.0943	175.677
PKDREJ	0.1384	0.1457	0.1613	4.779	20.1184	7.7087
PKHD1	0.9787	0	0	57.3477	65.5472	1.2172
PKHD1L1	0.3082	0.1093	37.4594	0	27.9062	5901.6127
PKIA	5.505	6.2928	9.026	343.4886	238.8253	773.3036
PKIB	0.6665	1.7293	0.3769	39.4265	85.6656	63.2924
PKIG	22.6741	8.5345	25.6808	1518.5185	832.6438	1135.6121
PKLR	0.0166	0.0228	0	0	0	0
PKMYT1	0.8176	1.303	0.1786	2.5149	33.2506	82.2558
PKN1	19.4499	31.0649	23.0121	1120.6691	2176.0363	2873.7194
PKN2	15.8437	8.1871	14.1947	1648.1481	1696.7632	1247.591
PKN3	6.6038	3.9742	4.0606	143.9665	200.5354	172.4313
PKNOX1	4.0979	4.2663	12.1646	655.3166	569.1571	1066.2339
PKNOX2	1.8207	2.9697	4.0013	124.2533	180.0925	651.5874
PKP1	7.9241	48.81	0.0961	1547.1924	3598.6047	25.9661
PKP2	5.5203	3.1498	0.0961	1106.9295	737.5679	67.3496
PKP3	20.6122	29.5893	13.4676	2375.7467	833.2928	469.8245
PKP4	13.8169	10.5561	16.0098	1214.4564	2129.3096	2228.6236
PLA1A	0.6359	1.9522	2.1825	15.5317	579.5408	166.7512
PLA2G10	6.5893	0.073	0.2405	69.8925	18.1715	0.4057
PLA2G12A	6.7774	7.2101	10.7725	666.6667	1113.653	812.6585
PLA2G12B	0	0	0.0365	0	0	0
PLA2G15	6.5973	7.9156	9.2248	326.7622	374.1381	665.7876
PLA2G16	7.1736	2.6354	9.5197	165.4719	503.2855	1334.4153
PLA2G1B	1.2003	1.2726	1.1619	0.5974	0	0.4057
PLA2G2A	2.7958	515.3555	0.2739	165.4719	1933.9661	36.5149
PLA2G2C	0.0179	0	0	0	0	0
PLA2G2D	0.1323	0	0	1.7921	16.8735	817.5271
PLA2G2E	0	0	0	0	0	0
PLA2G2F	21.7412	1.1778	0	1022.1027	6.8143	0
PLA2G3	0.0437	1.7687	0.649	0	10.3837	8.5201
PLA2G4A	15.2543	1.7369	0.4369	1209.6774	476.0282	109.1389
PLA2G4C	1.2066	2.2175	1.1118	85.4241	205.4028	322.9536
PLA2G4D	0.3123	9.1128	0	22.1027	193.7211	1.6229
PLA2G4E	0.0325	0.0299	0.0152	52.5687	1.6225	0.8114
PLA2G4F	10.1951	20.663	1.6289	319.5938	439.6852	159.8539
PLA2G5	0.1356	4.9676	0.2607	4.779	122.9821	40.9778
PLA2G6	13.146	25.2016	37.8773	516.7264	396.2035	777.7665
PLA2G7	2.2427	5.8372	3.9199	31.0633	291.7174	469.8245
PLA2R1	3.8608	0.5487	6.0265	255.675	298.8562	2440.4098
PLAA	7.0913	5.5979	6.8225	904.4205	692.4637	636.953
PLAC1	0.0461	0	0.0322	1.1947	0.3245	0
PLAC1L	0	0	0	0	0	0
PLAC8	1.3836	0.3582	0.3688	35.8423	63.6002	168.3741
PLAC8L1	0.0898	1.2377	0.5336	0	0.649	2.0286
